step,loss
4899,1.9141909
4900,2.0294037
4901,1.9771664
4902,1.8939857
4903,1.9577965
4904,2.0260458
4905,1.9674149
4906,2.024816
4907,2.0324864
4908,1.9712677
4909,1.9202807
4910,1.9251088
4911,1.9174926
4912,2.0938058
4913,2.0086603
4914,1.979887
4915,1.9138806
4916,1.9540738
4917,1.8628227
4918,2.0076637
4919,2.0035958
4920,1.9952922
4921,2.008777
4922,1.9473506
4923,1.9153407
4924,2.0030131
4925,2.0097003
4926,2.0042558
4927,1.9697053
4928,1.9655018
4929,1.9562325
4930,1.9408011
4931,1.9121461
4932,1.9177876
4933,2.125523
4934,1.9656031
4935,2.0031872
4936,1.95403
4937,1.9631748
4938,1.9701784
4939,1.9487114
4940,2.006333
4941,1.8238901
4942,1.9677205
4943,1.9115317
4944,1.975409
4945,2.0286689
4946,1.9984453
4947,2.0281985
4948,1.9852431
4949,1.97283
4950,1.9736993
4951,1.9462323
4952,1.9352703
4953,1.924138
4954,2.0492399
4955,2.0165074
4956,1.9110986
4957,1.8431624
4958,1.9614806
4959,1.9482665
4960,2.0148215
4961,1.9650879
4962,2.0150008
4963,1.9747657
4964,1.9485745
4965,1.980462
4966,1.9611137
4967,1.9331644
4968,1.9907871
4969,2.007123
4970,1.9422057
4971,1.985082
4972,1.942677
4973,1.9693804
4974,1.9123018
4975,1.8646526
4976,1.9217443
4977,1.9621234
4978,1.8907526
4979,1.9708253
4980,1.9404149
4981,1.9241209
4982,1.960683
4983,2.01293
4984,1.9352301
4985,1.9312288
4986,1.8705273
4987,2.0453331
4988,1.9565632
4989,1.9901096
4990,2.0272174
4991,1.9442699
4992,1.944917
4993,1.9700407
4994,1.9562991
4995,1.9873042
4996,1.9938253
4997,1.9516199
4998,1.9695841
4999,1.951972
5000,1.9821119
5001,1.9345119
5002,2.030213
5003,1.8882983
5004,1.9294815
5005,2.0492587
5006,2.1501698
5007,2.0283983
5008,1.9322926
5009,1.9251851
5010,1.9818175
5011,1.9929645
5012,1.9267237
5013,1.9045053
5014,1.9085599
5015,1.9963465
5016,2.0206823
5017,2.0744371
5018,2.0061626
5019,1.9652892
5020,2.069272
5021,1.9458616
5022,1.9790356
5023,1.9859588
5024,1.9673736
5025,1.9835883
5026,2.02212
5027,1.9128231
5028,1.9461532
5029,1.9732106
5030,1.9385133
5031,2.0255065
5032,2.0141964
5033,1.9652568
5034,2.0481348
5035,1.9046551
5036,2.0175328
5037,1.9097403
5038,2.0245366
5039,1.9129777
5040,1.9217598
5041,1.901787
5042,1.9909605
5043,2.0367799
5044,1.9228506
5045,2.0650015
5046,2.0067806
5047,1.9710779
5048,1.9712267
5049,1.9307978
5050,1.980136
5051,1.9260592
5052,1.9591854
5053,1.9295048
5054,1.9481176
5055,1.9889466
5056,1.907454
5057,2.02105
5058,1.8477952
5059,2.0324216
5060,1.8809435
5061,1.9856112
5062,1.9467739
5063,2.0021644
5064,2.0074215
5065,1.965904
5066,2.0425122
5067,2.0077472
5068,1.9336051
5069,2.032992
5070,1.983777
5071,1.9634229
5072,1.9502697
5073,1.8797283
5074,1.9913776
5075,1.9842403
5076,2.0558841
5077,1.9069343
5078,1.9503423
5079,1.9661067
5080,1.9398105
5081,2.0153031
5082,1.9665033
5083,1.9960513
5084,2.017136
5085,2.033753
5086,1.9664005
5087,1.9821
5088,1.9698398
5089,1.9050605
5090,2.00776
5091,2.0754998
5092,2.0058022
5093,1.9136695
5094,1.9425054
5095,1.9472964
5096,1.8898053
5097,1.9743533
5098,1.9181576
5099,1.8948584
5100,1.9669679
5101,1.940172
5102,1.8608605
5103,1.942593
5104,1.9432591
5105,1.957603
5106,1.934844
5107,1.9448454
5108,1.8937882
5109,1.9547082
5110,1.9762833
5111,1.9353982
5112,1.989224
5113,1.934896
5114,1.8786807
5115,2.0368907
5116,1.9632552
5117,1.9480271
5118,1.9208753
5119,1.9031534
5120,1.9044912
5121,1.9196886
5122,1.9697937
5123,1.9337503
5124,1.9443226
5125,1.8949859
5126,1.9727259
5127,2.0515833
5128,1.9118496
5129,2.0791342
5130,1.9272385
5131,1.9114072
5132,1.984614
5133,1.9149909
5134,2.0982428
5135,1.9060864
5136,1.9855919
5137,1.9473722
5138,1.9235306
5139,1.9864553
5140,1.9839956
5141,2.0089931
5142,1.9917512
5143,1.8889564
5144,1.9438878
5145,1.9313025
5146,1.9620798
5147,1.9067003
5148,2.0013373
5149,1.9389307
5150,1.9457347
5151,1.8568673
5152,1.9357316
5153,2.0244646
5154,2.0366988
5155,1.9290807
5156,1.9792075
5157,1.9208164
5158,1.991447
5159,1.9576983
5160,1.995959
5161,1.961304
5162,1.908999
5163,1.9637783
5164,1.9413867
5165,2.0283937
5166,1.9178665
5167,1.9317875
5168,1.9810581
5169,1.907341
5170,1.9087424
5171,1.8833783
5172,1.9558473
5173,1.9504819
5174,1.9822727
5175,2.0455575
5176,2.0673172
5177,1.9230771
5178,2.0156248
5179,1.9032854
5180,1.9289982
5181,1.9914188
5182,2.0158947
5183,1.9510672
5184,1.9773617
5185,2.0062451
5186,1.9189162
5187,1.9420896
5188,1.9257838
5189,2.03829
5190,1.9685211
5191,1.9459572
5192,1.9209768
5193,1.9697685
5194,1.9008329
5195,1.9929042
5196,1.9364471
5197,1.8806958
5198,2.0005226
5199,1.948817
5200,1.9901559
5201,1.8913581
5202,2.0467296
5203,1.9565747
5204,2.0066662
5205,1.9893568
5206,1.8789954
5207,1.9490482
5208,1.9353585
5209,2.0261004
5210,1.9276618
5211,1.9883652
5212,1.9671546
5213,1.9417025
5214,1.9663494
5215,2.0209396
5216,2.056294
5217,1.9162924
5218,2.0716133
5219,1.9703488
5220,1.9120939
5221,2.0452394
5222,1.999469
5223,1.8949867
5224,1.9152181
5225,1.9612558
5226,1.9057456
5227,1.9720924
5228,1.9251866
5229,1.9195153
5230,1.8967915
5231,2.0069776
5232,2.0449157
5233,1.9034592
5234,1.9087849
5235,1.9935201
5236,1.9964564
5237,1.9294169
5238,1.9572465
5239,1.972966
5240,1.9035442
5241,1.9328415
5242,1.895326
5243,1.984877
5244,1.9921217
5245,1.9430957
5246,1.9853721
5247,1.9179521
5248,1.982149
5249,2.0058277
5250,1.9002717
5251,1.8425852
5252,1.9826193
5253,1.9977741
5254,1.9307765
5255,1.9755507
5256,1.948363
5257,2.0051951
5258,1.9929907
5259,1.9033582
5260,1.85203
5261,1.9518805
5262,1.8814781
5263,1.9371305
5264,2.0651119
5265,1.9342508
5266,1.980409
5267,2.0618672
5268,1.9250168
5269,1.9906633
5270,1.8919258
5271,1.9342682
5272,1.9782586
5273,1.9412441
5274,1.9351425
5275,2.0342371
5276,1.9867563
5277,1.9412444
5278,1.9489623
5279,1.9557829
5280,1.967679
5281,1.9873393
5282,1.9069486
5283,1.9983511
5284,1.9145261
5285,1.9087248
5286,2.0190215
5287,2.0103078
5288,1.8426992
5289,1.9674807
5290,1.9097993
5291,1.8921756
5292,1.9641209
5293,1.8987346
5294,1.9473423
5295,1.9057095
5296,1.8755193
5297,1.9437368
5298,1.9272709
5299,1.8298551
5300,1.9927568
5301,1.9697436
5302,1.9335748
5303,1.9934474
5304,1.9346898
5305,1.9257051
5306,1.9942644
5307,1.9763482
5308,1.9959955
5309,1.8985025
5310,1.8889086
5311,1.9482818
5312,1.904713
5313,1.8855653
5314,1.9043598
5315,2.028432
5316,1.9776304
5317,1.9029851
5318,1.9275055
5319,1.950152
5320,2.0170999
5321,1.9509656
5322,1.9451087
5323,1.9095864
5324,1.9455941
5325,1.8850884
5326,1.9401975
5327,1.9627514
5328,1.9329717
5329,1.8969917
5330,1.9624481
5331,2.0049338
5332,1.8943188
5333,2.0131295
5334,1.9394288
5335,1.9297125
5336,2.0660927
5337,1.9464217
5338,1.930965
5339,1.963418
5340,1.9025313
5341,2.084811
5342,1.9117192
5343,1.9423258
5344,1.939673
5345,1.986546
5346,2.000505
5347,1.964335
5348,1.9328028
5349,1.948279
5350,1.9270799
5351,2.0298285
5352,1.892179
5353,1.9751128
5354,2.0112586
5355,1.904171
5356,1.8828912
5357,1.9964001
5358,1.9698128
5359,1.9593506
5360,2.0085452
5361,2.0149217
5362,1.99395
5363,1.9216166
5364,1.9400942
5365,1.9968631
5366,1.8771652
5367,2.0782895
5368,2.0383563
5369,2.0348215
5370,1.9078696
5371,2.0199075
5372,1.9539376
5373,1.9881365
5374,2.0539365
5375,1.9038978
5376,2.0051677
5377,2.0672052
5378,1.9255567
5379,1.9240904
5380,1.8887774
5381,1.9262733
5382,1.9747396
5383,1.9353192
5384,1.9534178
5385,2.0147736
5386,1.9518616
5387,2.0502474
5388,1.956155
5389,1.9513929
5390,2.04552
5391,1.8979361
5392,1.9950836
5393,1.950316
5394,1.9259304
5395,1.9977123
5396,2.0409093
5397,1.9811192
5398,1.9178374
5399,1.9796156
5400,1.8965703
5401,1.9600196
5402,1.9246441
5403,1.9252514
5404,1.9381673
5405,1.9320161
5406,1.9946218
5407,1.8996072
5408,1.8889039
5409,1.9332688
5410,2.007754
5411,1.9311086
5412,2.0340214
5413,1.973896
5414,1.9363714
5415,2.0177588
5416,1.8708869
5417,2.0056381
5418,2.0072985
5419,1.8829556
5420,1.890552
5421,1.9042206
5422,1.9351101
5423,2.0428388
5424,1.9539807
5425,1.8332226
5426,1.8877833
5427,1.928722
5428,2.078012
5429,1.9047798
5430,1.9351957
5431,1.9503924
5432,1.893744
5433,1.943026
5434,1.9360659
5435,1.844644
5436,1.9618566
5437,2.0185404
5438,1.8906372
5439,1.987694
5440,1.8936343
5441,1.8822485
5442,1.8563874
5443,1.8633893
5444,1.8767059
5445,1.9923891
5446,1.9288466
5447,1.8995224
5448,1.8985271
5449,1.9249269
5450,1.8641831
5451,1.8916762
5452,1.9977236
5453,1.9750657
5454,2.0223434
5455,1.9173777
5456,1.8938658
5457,1.9529448
5458,1.9403889
5459,1.8351226
5460,1.972878
5461,1.9711201
5462,1.9651425
5463,1.9907835
5464,1.9533331
5465,1.9607383
5466,1.853689
5467,1.7922777
5468,1.908843
5469,1.9287347
5470,1.9073896
5471,1.923948
5472,1.9229558
5473,1.8565925
5474,1.9195526
5475,1.9374642
5476,1.9128798
5477,1.9991878
5478,1.9519782
5479,1.9174979
5480,1.950452
5481,1.9471825
5482,2.0057716
5483,1.9696207
5484,2.0058832
5485,1.9360771
5486,1.815634
5487,2.0556595
5488,1.9951522
5489,1.9848039
5490,1.9938837
5491,2.019369
5492,1.9974933
5493,1.892589
5494,1.9629619
5495,1.9381386
5496,1.864929
5497,1.9755168
5498,1.907482
5499,1.943897
5500,1.9743994
5501,1.9321951
5502,1.9222647
5503,1.897032
5504,1.9291892
5505,1.9662615
5506,2.0207837
5507,1.960331
5508,1.9213803
5509,1.9248946
5510,1.94301
5511,1.9744365
5512,1.9281164
5513,1.9815431
5514,1.9772229
5515,1.9584155
5516,1.9091946
5517,1.8267407
5518,1.990963
5519,1.9466918
5520,1.9188122
5521,1.8893697
5522,1.9670628
5523,1.9439704
5524,1.9494888
5525,1.9446865
5526,1.8393165
5527,1.9168403
5528,1.923811
5529,2.0042539
5530,1.9271613
5531,1.905802
5532,1.8945744
5533,1.8767935
5534,1.9315104
5535,1.9033593
5536,1.85157
5537,1.929312
5538,2.054485
5539,1.9576671
5540,1.967379
5541,1.908956
5542,1.92342
5543,1.953644
5544,1.9394476
5545,1.9431007
5546,2.0005226
5547,1.9385037
5548,1.925566
5549,1.8815597
5550,1.8300129
5551,1.9013934
5552,1.9096708
5553,1.8899779
5554,1.9554913
5555,1.9535849
5556,1.8996184
5557,1.8754694
5558,1.8399988
5559,1.846029
5560,1.950767
5561,1.9578097
5562,1.9614288
5563,1.9511614
5564,1.8669199
5565,1.9119654
5566,2.0076709
5567,1.9527441
5568,1.9764011
5569,1.9023197
5570,1.865787
5571,1.8830014
5572,1.9212098
5573,1.9099867
5574,1.9096463
5575,1.9191504
5576,1.9377638
5577,2.0015259
5578,1.9934471
5579,1.9160113
5580,1.9612659
5581,2.0159676
5582,1.8634942
5583,1.9025491
5584,1.9574962
5585,1.9613037
5586,1.9167687
5587,1.8896136
5588,1.9489274
5589,1.8389604
5590,1.9716601
5591,1.8917904
5592,1.8927802
5593,1.8819824
5594,1.9571817
5595,1.886189
5596,1.8480964
5597,1.9565748
5598,1.9609408
5599,1.9494267
5600,1.9433709
5601,1.9288957
5602,1.9140935
5603,1.8824637
5604,1.9303043
5605,1.9168819
5606,1.9742333
5607,1.9877384
5608,1.968266
5609,1.9271182
5610,1.8756826
5611,1.8985221
5612,1.93208
5613,1.880819
5614,1.9837317
5615,2.0085185
5616,1.9056358
5617,1.8784881
5618,1.933886
5619,1.9736905
5620,1.8767266
5621,1.9615257
5622,1.9703755
5623,2.0484061
5624,1.9018539
5625,1.9564313
5626,1.9294941
5627,1.9670163
5628,1.9544961
5629,1.9281672
5630,1.9752166
5631,1.9212699
5632,1.9093235
5633,1.8919823
5634,1.9557128
5635,1.8861092
5636,1.8816286
5637,1.9216914
5638,1.9651319
5639,2.009903
5640,1.9357392
5641,1.9944279
5642,1.9107867
5643,1.9195518
5644,1.9127908
5645,1.9487684
5646,1.9625809
5647,1.9501481
5648,1.9998963
5649,1.9537129
5650,1.8666697
5651,1.9367818
5652,1.905003
5653,1.8640311
5654,1.8443223
5655,1.937827
5656,1.9708519
5657,1.8972898
5658,1.9038391
5659,1.9059772
5660,1.9135176
5661,1.830406
5662,1.9856224
5663,1.9495528
5664,1.894549
5665,1.749047
5666,1.987794
5667,1.9546347
5668,2.0303097
5669,1.9864496
5670,1.982425
5671,1.9982929
5672,1.9760201
5673,1.8650982
5674,1.8524442
5675,1.898891
5676,1.9930264
5677,2.00279
5678,1.9194007
5679,1.9183515
5680,2.019113
5681,1.9672444
5682,1.9436064
5683,1.9133892
5684,1.9091464
5685,1.859535
5686,1.9391168
5687,1.9092002
5688,1.9751413
5689,1.9217874
5690,1.8854008
5691,1.9073421
5692,1.940956
5693,1.9426767
5694,1.883527
5695,1.9560606
5696,1.9671664
5697,1.9642044
5698,1.9571953
5699,1.8700027
5700,1.9596918
5701,1.8746979
5702,2.0348115
5703,1.8585385
5704,1.8668137
5705,1.8986275
5706,1.9158229
5707,1.9680499
5708,1.9956999
5709,1.9205164
5710,1.9600044
5711,1.8723524
5712,1.8476506
5713,1.9371288
5714,2.014658
5715,1.9537392
5716,1.8733771
5717,1.8922144
5718,1.8274478
5719,1.8768599
5720,1.9175699
5721,1.89655
5722,1.9165397
5723,1.9692943
5724,1.8989615
5725,1.8822713
5726,1.8778944
5727,1.928923
5728,1.9070166
5729,2.042307
5730,1.9808674
5731,1.9724178
5732,1.955253
5733,1.9659432
5734,1.8858848
5735,1.9250355
5736,1.976649
5737,1.9676499
5738,1.8594497
5739,1.9918845
5740,1.9547969
5741,1.8763194
5742,1.862195
5743,1.9939642
5744,1.8946841
5745,1.9911759
5746,1.9113023
5747,1.8680516
5748,1.9813263
5749,1.9458191
5750,1.862416
5751,1.8897645
5752,1.9676797
5753,1.7887979
5754,1.8915031
5755,1.9091244
5756,1.8893905
5757,1.855534
5758,1.9564414
5759,1.8692746
5760,1.9913771
5761,1.9389937
5762,1.8569245
5763,1.9290231
5764,1.9700786
5765,1.9368136
5766,1.9373496
5767,1.7839453
5768,1.8894075
5769,1.8893354
5770,1.9389502
5771,1.9103996
5772,1.9423268
5773,1.9898679
5774,1.9487528
5775,1.9035444
5776,1.8527129
5777,1.9027323
5778,1.8595711
5779,1.8804518
5780,1.9599637
5781,1.9439571
5782,1.8595071
5783,1.8404093
5784,1.895292
5785,1.8763056
5786,1.9496337
5787,1.9387445
5788,1.9192513
5789,1.7807114
5790,1.9411483
5791,1.9796201
5792,1.869656
5793,1.9820724
5794,1.8361399
5795,1.9161136
5796,1.8565471
5797,1.926526
5798,1.9131054
5799,1.9063327
5800,1.8770627
5801,1.9473279
5802,1.9281566
5803,1.8616785
5804,1.8427818
5805,1.9358292
5806,1.888685
5807,1.9725701
5808,1.996999
5809,1.9299345
5810,1.871134
5811,1.9540042
5812,1.9152105
5813,1.971236
5814,1.8328686
5815,1.8761737
5816,1.8676376
5817,1.9641211
5818,1.9435254
5819,1.872771
5820,2.0193853
5821,1.9330637
5822,1.9582449
5823,1.9212853
5824,1.9354961
5825,1.8475726
5826,1.8559177
5827,1.9937551
5828,1.9207513
5829,1.8585602
5830,1.926044
5831,1.9580232
5832,1.878403
5833,1.8752902
5834,1.8851621
5835,1.9886715
5836,1.8070902
5837,1.9066695
5838,1.929599
5839,1.8586234
5840,2.0357544
5841,1.8998816
5842,1.9298272
5843,1.941977
5844,1.8630235
5845,1.8829565
5846,1.9837463
5847,1.9412068
5848,1.8994031
5849,1.8656963
5850,1.8961201
5851,1.9147868
5852,1.9087002
5853,1.9633719
5854,1.9170675
5855,1.9461691
5856,1.9248525
5857,1.8955979
5858,1.8883655
5859,1.972713
5860,1.9225359
5861,1.8945477
5862,1.851505
5863,1.8656287
5864,1.9832551
5865,1.9581006
5866,1.8835752
5867,1.9277036
5868,1.9119806
5869,1.9566402
5870,1.8169304
5871,1.8772838
5872,1.9217138
5873,1.8562802
5874,1.9163476
5875,2.0019336
5876,1.947544
5877,1.9566209
5878,1.9812154
5879,1.8090954
5880,1.9284163
5881,1.9133389
5882,1.9547765
5883,1.9336218
5884,1.9651892
5885,1.9471682
5886,1.8907677
5887,1.95399
5888,1.9946359
5889,1.9115034
5890,1.9916294
5891,1.9524997
5892,1.8364143
5893,1.9618835
5894,1.8634154
5895,1.9482985
5896,2.0368323
5897,1.9868717
5898,1.7908182
5899,1.8133975
5900,1.9070365
5901,1.897496
5902,1.8960745
5903,1.9639745
5904,1.9603765
5905,1.8647995
5906,1.8912244
5907,1.8809962
5908,1.8443774
5909,1.9689044
5910,1.9705162
5911,1.984029
5912,1.9441593
5913,1.9397924
5914,1.9802678
5915,1.7745143
5916,1.8861105
5917,1.9016923
5918,1.9589779
5919,1.8906796
5920,1.9424502
5921,1.8731936
5922,1.9170039
5923,1.8568996
5924,1.9438037
5925,1.9400604
5926,1.8003048
5927,1.9245776
5928,1.857012
5929,1.8307723
5930,1.8935671
5931,1.9117758
5932,1.7980705
5933,1.9847388
5934,1.8832322
5935,1.821119
5936,1.9503978
5937,1.9994935
5938,1.8658156
5939,1.8997252
5940,1.866654
5941,1.9368688
5942,1.875401
5943,1.9888157
5944,1.9355338
5945,1.8230278
5946,1.8347853
5947,1.9662714
5948,1.9138186
5949,1.8443223
5950,1.8511862
5951,1.9023087
5952,1.96118
5953,1.9057274
5954,1.9534829
5955,1.9493345
5956,1.8591244
5957,1.8806733
5958,1.9357536
5959,1.9343082
5960,1.864239
5961,1.9048902
5962,1.9274707
5963,1.9567144
5964,1.9888427
5965,1.9278207
5966,1.9313042
5967,1.8571076
5968,1.9939225
5969,1.9216923
5970,1.9704196
5971,1.8997514
5972,1.9502784
5973,1.915759
5974,1.9271095
5975,1.9979103
5976,1.9129081
5977,1.9378107
5978,1.9924433
5979,1.9277638
5980,1.8437705
5981,1.8536004
5982,1.8528883
5983,1.853874
5984,1.8896346
5985,1.8361738
5986,1.922806
5987,1.8586832
5988,1.8977263
5989,1.8005829
5990,1.9573781
5991,1.8342224
5992,1.916254
5993,1.870011
5994,1.9698917
5995,1.9809138
5996,1.8473012
5997,1.8424335
5998,1.967035
5999,1.9819889
6000,2.0162067
6001,1.9301481
6002,1.872257
6003,1.8452834
6004,1.9629014
6005,1.9089653
6006,2.0040264
6007,1.8985678
6008,1.8513011
6009,1.8520799
6010,1.86433
6011,1.8839275
6012,1.9790368
6013,1.9323673
6014,2.0177715
6015,1.9175277
6016,1.9432417
6017,1.9498847
6018,1.9058263
6019,1.8709545
6020,1.9138429
6021,1.9100468
6022,1.8911064
6023,1.8506218
6024,1.8469427
6025,1.8934538
6026,1.8893905
6027,1.8843852
6028,1.9084107
6029,1.8792868
6030,1.8655605
6031,1.8860203
6032,1.921273
6033,1.8262081
6034,1.9326385
6035,1.9579853
6036,1.9833943
6037,1.9723552
6038,1.9289341
6039,1.8867631
6040,1.8896759
6041,1.9946628
6042,1.9145765
6043,1.9015663
6044,1.9215991
6045,1.9323549
6046,1.877257
6047,1.9351649
6048,1.9421549
6049,1.9661275
6050,1.8747995
6051,1.9162545
6052,1.8584161
6053,1.7949085
6054,1.9664733
6055,1.9145999
6056,2.005247
6057,1.8453366
6058,1.9311476
6059,1.9847882
6060,1.9108782
6061,1.7965498
6062,1.8812852
6063,1.9221711
6064,1.9285297
6065,1.8601923
6066,1.8332648
6067,1.9410284
6068,1.8862338
6069,1.8090274
6070,1.8582215
6071,1.9022341
6072,1.8787645
6073,1.9447258
6074,1.8372952
6075,1.8701004
6076,1.8301818
6077,1.9397596
6078,1.9065523
6079,1.8920693
6080,1.89046
6081,1.9626678
6082,1.9790666
6083,1.9157819
6084,1.8863561
6085,1.96017
6086,1.929976
6087,1.8899169
6088,1.8970246
6089,1.9311867
6090,1.930635
6091,1.9093487
6092,1.904053
6093,1.926389
6094,1.863483
6095,1.8752315
6096,1.9754002
6097,2.0032907
6098,1.8795625
6099,1.9155462
6100,1.909051
6101,1.8779033
6102,1.9320635
6103,1.914432
6104,1.8358362
6105,1.9319656
6106,1.8212562
6107,1.8408853
6108,1.9207883
6109,1.9427481
6110,1.9372725
6111,1.9560385
6112,1.8747108
6113,2.0179467
6114,1.9175837
6115,1.9715803
6116,1.9178443
6117,1.885452
6118,1.9287338
6119,1.8786479
6120,1.867589
6121,1.8798374
6122,1.912185
6123,1.9725182
6124,1.842668
6125,1.919131
6126,1.8597628
6127,1.882521
6128,1.9536809
6129,1.9030731
6130,1.8915719
6131,1.8809924
6132,1.8209752
6133,1.8293792
6134,1.9072169
6135,1.8697248
6136,1.8578107
6137,1.9088626
6138,1.9967884
6139,1.9259332
6140,1.8436253
6141,1.9270992
6142,1.9214458
6143,1.9769683
6144,1.9337842
6145,1.8749692
6146,1.9428989
6147,1.9323725
6148,1.8642408
6149,1.8899171
6150,1.9499841
6151,1.8985194
6152,1.8799086
6153,1.9783485
6154,1.8760962
6155,1.8562016
6156,1.9295893
6157,1.8980869
6158,1.8179872
6159,1.9002295
6160,1.9341607
6161,1.8405154
6162,1.8471626
6163,1.9765532
6164,1.9421262
6165,1.8465736
6166,1.8428112
6167,1.9344295
6168,1.877985
6169,1.9438691
6170,1.9323242
6171,1.9031132
6172,1.8711938
6173,1.8149211
6174,1.9133847
6175,1.9499152
6176,1.9431696
6177,1.8957863
6178,1.9012702
6179,1.8497465
6180,1.9037509
6181,1.8652704
6182,1.8826041
6183,1.9432795
6184,1.9341264
6185,1.8445529
6186,1.9126761
6187,1.9475384
6188,1.9284186
6189,1.8182323
6190,1.9437016
6191,1.8940744
6192,1.8301753
6193,1.9098167
6194,1.9148234
6195,1.8371899
6196,1.9598136
6197,1.8729346
6198,1.8724096
6199,1.9178114
6200,1.9126023
6201,1.8967121
6202,1.8619475
6203,1.797914
6204,1.9488009
6205,1.8227932
6206,1.8494723
6207,1.7479042
6208,1.8338908
6209,1.9690909
6210,1.8016957
6211,1.9074622
6212,1.8052019
6213,1.9921823
6214,1.9080766
6215,1.8921537
6216,1.8969531
6217,1.8593057
6218,1.887855
6219,1.9477258
6220,1.8777976
6221,1.8936034
6222,1.8938663
6223,1.867881
6224,1.9642782
6225,1.8768418
6226,1.8618397
6227,1.9262543
6228,1.9025741
6229,1.9320583
6230,1.9477167
6231,1.8623718
6232,1.7951993
6233,1.9164774
6234,1.8791224
6235,1.8859057
6236,1.9152148
6237,2.0015056
6238,1.7966886
6239,1.8743272
6240,1.8816344
6241,1.9532907
6242,1.9227409
6243,1.9549537
6244,1.9398283
6245,1.9115391
6246,1.8889768
6247,1.9357933
6248,1.9039818
6249,1.8257053
6250,1.8721025
6251,1.9544228
6252,1.8633237
6253,1.9668366
6254,1.9553405
6255,1.8323475
6256,1.833195
6257,1.8846139
6258,1.9564947
6259,1.9031914
6260,1.900402
6261,1.8834279
6262,1.8316816
6263,1.8746188
6264,1.9264929
6265,1.9248433
6266,1.9173648
6267,1.812074
6268,1.9120202
6269,1.8789064
6270,2.024175
6271,2.0281146
6272,1.8807898
6273,1.8330388
6274,1.8245375
6275,1.9178808
6276,1.8512632
6277,1.84013
6278,1.7782714
6279,1.8336872
6280,1.8597416
6281,1.8866119
6282,1.8929527
6283,1.9025055
6284,1.9348679
6285,1.8912897
6286,1.950866
6287,1.9176991
6288,1.8749309
6289,1.9435029
6290,1.9344137
6291,1.8785536
6292,1.8933988
6293,1.8690686
6294,1.8719168
6295,1.8971248
6296,1.9318678
6297,1.9043092
6298,1.880249
6299,1.9150369
6300,1.8766515
6301,1.9417377
6302,1.9330412
6303,1.8957719
6304,1.8529769
6305,1.924946
6306,1.9420228
6307,1.8349304
6308,1.9706037
6309,1.9654689
6310,1.9389381
6311,2.0029833
6312,1.9570961
6313,1.8900217
6314,1.9406812
6315,1.8612077
6316,1.8604412
6317,1.9328824
6318,1.9833497
6319,1.9346693
6320,1.9742167
6321,1.7936895
6322,1.8649144
6323,1.8812606
6324,1.9366555
6325,1.8440174
6326,1.8643088
6327,1.8904915
6328,1.8657553
6329,1.8059592
6330,1.860151
6331,1.8618463
6332,1.8914928
6333,1.9060062
6334,1.9734731
6335,1.9594855
6336,1.9687948
6337,1.7705102
6338,1.8694942
6339,1.8741398
6340,1.8184462
6341,1.8550231
6342,1.8653673
6343,1.8661525
6344,2.0048192
6345,1.8214788
6346,1.827159
6347,1.8894744
6348,1.9458007
6349,1.9030364
6350,1.8671396
6351,1.9474525
6352,1.8911095
6353,2.0102015
6354,1.8908885
6355,1.8911288
6356,1.9268157
6357,1.9383246
6358,1.9725667
6359,1.8303087
6360,1.872547
6361,1.8299134
6362,1.8694446
6363,1.9393799
6364,1.8388
6365,1.918967
6366,1.9045391
6367,1.8919723
6368,1.8804224
6369,1.888124
6370,1.825074
6371,1.7956703
6372,1.9142166
6373,1.8344705
6374,1.8362346
6375,1.9269655
6376,1.9476916
6377,1.8527625
6378,1.8802387
6379,1.9435121
6380,2.0079713
6381,1.9482896
6382,1.8508561
6383,1.8237097
6384,1.9216443
6385,1.9572302
6386,1.8183134
6387,1.8892787
6388,1.8583459
6389,1.8476057
6390,1.8992336
6391,1.9632072
6392,1.9293358
6393,1.8495785
6394,1.9393072
6395,1.8945746
6396,1.8674359
6397,1.8555723
6398,1.8172076
6399,1.9324443
6400,1.802083
6401,1.8993686
6402,1.9166956
6403,1.9926488
6404,1.9327188
6405,1.8956743
6406,1.8256234
6407,1.8393116
6408,1.9270947
6409,1.8880621
6410,1.8404027
6411,1.9224956
6412,1.9178835
6413,1.8397933
6414,1.8106151
6415,1.9437704
6416,1.9604301
6417,1.928632
6418,1.818598
6419,1.8097097
6420,1.9325185
6421,1.8628733
6422,1.851722
6423,1.879489
6424,1.8983626
6425,1.9227262
6426,1.9152439
6427,1.8630588
6428,1.8648632
6429,1.9413983
6430,1.9055368
6431,1.8509969
6432,1.9030416
6433,1.9246333
6434,1.922631
6435,1.8416519
6436,1.8387494
6437,1.8684342
6438,1.9495981
6439,1.8832145
6440,1.8616138
6441,1.8685253
6442,1.8578949
6443,1.8391807
6444,1.8781654
6445,1.8538495
6446,1.9245744
6447,1.8823378
6448,1.9055654
6449,1.8782344
6450,1.8902624
6451,1.9003924
6452,1.8692067
6453,1.8809845
6454,1.780058
6455,1.8898897
6456,1.8894577
6457,1.9428036
6458,1.9008894
6459,1.8402436
6460,1.9178929
6461,1.9037089
6462,1.7790035
6463,1.8183823
6464,1.9158716
6465,1.8523316
6466,1.8488735
6467,1.8653189
6468,1.8656574
6469,1.9324002
6470,1.8839829
6471,1.8833994
6472,1.9054557
6473,1.9162235
6474,1.8562113
6475,1.8811073
6476,1.9255934
